"TargetTime","TT_c","Condition","T_frac_c","TF","emmean","SE","lower.CL","upper.CL"
"6 s",-2,"Block",0.291009803313744,0.65248518518486,-1.2152749532054,0.395558559403176,-2.0105987414172,-0.419951164993608
"6 s",-2,"Block",0.300778321832258,0.662253703703373,-1.22320036606584,0.39815742832106,-2.02374953045444,-0.422651201677237
"6 s",-2,"Block",0.310546840350772,0.672022222221887,-1.23112577892627,0.400811040640914,-2.03701038847844,-0.425241169374114
"6 s",-2,"Block",0.320315358869285,0.681790740740401,-1.23905119178671,0.403518316355471,-2.05037914398903,-0.427723239584391
"6 s",-2,"Block",0.330083877387799,0.691559259258914,-1.24697660464715,0.40627818269179,-2.06385364003167,-0.430099569262626
"6 s",-2,"Block",0.339852395906312,0.701327777777428,-1.25490201750758,0.409089575265151,-2.07743173651743,-0.432372298497735
"6 s",-2,"Block",0.349620914424826,0.711096296295942,-1.26282743036802,0.411951439143243,-2.09111131236275,-0.434543548373291
"6 s",-2,"Block",0.35938943294334,0.720864814814455,-1.27075284322845,0.414862729822823,-2.10489026745309,-0.436615419003816
"6 s",-2,"Block",0.369157951461853,0.730633333332969,-1.27867825608889,0.417822414121345,-2.11876652443573,-0.438589987742049
"6 s",-2,"Block",0.378926469980367,0.740401851851482,-1.28660366894933,0.420829470986314,-2.13273803034703,-0.440469307551624
"6 s",-2,"Block",0.38869498849888,0.750170370369996,-1.29452908180976,0.423882892225367,-2.14680275808037,-0.442255405539151
"6 s",-2,"Block",0.398463507017394,0.75993888888851,-1.3024544946702,0.426981683160241,-2.16095870770108,-0.44395028163932
"6 s",-2,"Block",0.408232025535908,0.769707407407023,-1.31037990753063,0.430124863207942,-2.17520390761489,-0.445555907446376
"6 s",-2,"Block",0.418000544054421,0.779475925925537,-1.31830532039107,0.433311466392522,-2.189536415597,-0.447074225185139
"6 s",-2,"Block",0.427769062572935,0.789244444444051,-1.3262307332515,0.436540541790924,-2.20395431968845,-0.448507146814558
"6 s",-2,"Block",0.437537581091449,0.799012962962564,-1.33415614611194,0.439811153916403,-2.21845573896708,-0.449856553256799
"6 s",-2,"Block",0.447306099609962,0.808781481481078,-1.34208155897238,0.443122383043027,-2.23303882419996,-0.451124293744788
"6 s",-2,"Block",0.457074618128476,0.818549999999591,-1.35000697183281,0.446473325474739,-2.2477017583844,-0.452312185281225
"6 s",-2,"Block",0.466843136646989,0.828318518518105,-1.35793238469325,0.449863093762428,-2.26244275718435,-0.453422012202143
"6 s",-2,"Block",0.476611655165503,0.838087037036619,-1.36585779755368,0.453290816872371,-2.27726006926915,-0.454455525838214
"6 s",-2,"Block",0.486380173684017,0.847855555555132,-1.37378321041412,0.456755640309377,-2.29215197656106,-0.455414444267176
"6 s",-2,"Block",0.49614869220253,0.857624074073646,-1.38170862327456,0.460256726197808,-2.30711679439821,-0.456300452150903
"6 s",-2,"Block",0.505917210721044,0.86739259259216,-1.38963403613499,0.463793253323622,-2.32215287161909,-0.457115200650898
"6 s",-2,"Block",0.515685729239557,0.877161111110673,-1.39755944899543,0.467364417140396,-2.3372585905747,-0.457860307416157
"6 s",-2,"Block",0.525454247758071,0.886929629629187,-1.40548486185586,0.470969429742254,-2.3524323670741,-0.458537356637624
"6 s",-2,"Block",0.535222766276585,0.8966981481477,-1.4134102747163,0.474607519806412,-2.3676726502689,-0.459147899163695
"6 s",-2,"Block",0.544991284795098,0.906466666666214,-1.42133568757673,0.478277932508006,-2.38297792248199,-0.459693452671481
"6 s",-2,"Block",0.554759803313612,0.916235185184728,-1.42926110043717,0.48197992940968,-2.39834669898555,-0.460175501888794
"6 s",-2,"Block",0.564528321832126,0.926003703703241,-1.43718651329761,0.485712788328325,-2.41377752773312,-0.460595498862095
"6 s",-2,"Block",0.574296840350639,0.935772222221755,-1.44511192615804,0.4894758031812,-2.4292689890502,-0.460954863265884
"6 s",-2,"Block",0.584065358869153,0.945540740740268,-1.45303733901848,0.493268283813559,-2.44481969528768,-0.461254982749281
"6 s",-2,"Block",0.593833877387666,0.955309259258782,-1.46096275187891,0.497089555809772,-2.46042829044203,-0.461497213315797
"6 s",-2,"Block",0.60360239590618,0.965077777777296,-1.46888816473935,0.500938960289801,-2.47609344974617,-0.461682879732532
"6 s",-2,"Block",0.613370914424694,0.974846296295809,-1.47681357759979,0.504815853692795,-2.49181387923427,-0.461813275965303
"6 s",-2,"Block",0.623139432943207,0.984614814814323,-1.48473899046022,0.508719607549417,-2.50758831528404,-0.461889665636405
"6 s",-2,"Block",0.632907951461721,0.994383333332837,-1.49266440332066,0.512649608244432,-2.52341552413936,-0.461913282501957
"6 s",-2,"Random",-0.334175381871127,0.0272999999999883,-0.0777239347744877,0.3170912218449,-0.715278566753379,0.559830697204404
"6 s",-2,"Random",-0.324406863352614,0.037068518518502,-0.0944736469903622,0.313861704649278,-0.725534899445392,0.536587605464667
"6 s",-2,"Random",-0.3146383448341,0.0468370370370156,-0.111223359206237,0.310677722253316,-0.735882785988281,0.513436067575808
"6 s",-2,"Random",-0.304869826315586,0.0566055555555292,-0.127973071422111,0.307540688931668,-0.746325069971825,0.490378927127603
"6 s",-2,"Random",-0.295101307797073,0.0663740740740428,-0.144722783637986,0.304452055958767,-0.756864669378841,0.467419102102869
"6 s",-2,"Random",-0.285332789278559,0.0761425925925564,-0.16147249585386,0.301413311237865,-0.767504575839323,0.444559584131602
"6 s",-2,"Random",-0.275564270760046,0.08591111111107,-0.178222208069735,0.298425978745361,-0.778247853513188,0.421803437373719
"6 s",-2,"Random",-0.265795752241532,0.0956796296295837,-0.194971920285609,0.295491617772447,-0.789097637565505,0.399153796994287
"6 s",-2,"Random",-0.256027233723018,0.105448148148097,-0.211721632501484,0.292611821945607,-0.800057132197075,0.376613867194107
"6 s",-2,"Random",-0.246258715204505,0.115216666666611,-0.228471344717358,0.289788218007179,-0.811129608192581,0.354186918757864
"6 s",-2,"Random",-0.236490196685991,0.124985185185125,-0.245221056933233,0.287022464337068,-0.822318399948303,0.331876286081837
"6 s",-2,"Random",-0.226721678167477,0.134753703703638,-0.261970769149107,0.284316249196857,-0.83362690194166,0.309685363643445
"6 s",-2,"Random",-0.216953159648964,0.144522222222152,-0.278720481364982,0.281671288677979,-0.845058564605736,0.287617601875772
"6 s",-2,"Random",-0.20718464113045,0.154290740740665,-0.295470193580856,0.279089324336415,-0.856616889573514,0.265676502411802
"6 s",-2,"Random",-0.197416122611937,0.164059259259179,-0.312219905796731,0.276572120497526,-0.868305424258895,0.243865612665433
"6 s",-2,"Random",-0.187647604093423,0.173827777777693,-0.328969618012605,0.274121461216262,-0.880127755744765,0.222188519719554
"6 s",-2,"Random",-0.177879085574909,0.183596296296206,-0.34571933022848,0.271739146880014,-0.892087503952592,0.200648843495632
"6 s",-2,"Random",-0.168110567056396,0.19336481481472,-0.362469042444355,0.269426990444008,-0.904188314073168,0.179250229184459
"6 s",-2,"Random",-0.158342048537882,0.203133333333233,-0.379218754660229,0.26718681329222,-0.916433848244423,0.157996338923965
"6 s",-2,"Random",-0.148573530019369,0.212901851851747,-0.395968466876103,0.265020440720497,-0.928827776469628,0.136890842717421
"6 s",-2,"Random",-0.138805011500855,0.222670370370261,-0.412718179091978,0.262929697042803,-0.941373766777847,0.115937408593891
"6 s",-2,"Random",-0.129036492982341,0.232438888888774,-0.429467891307853,0.260916400326335,-0.954075474638181,0.0951396920224759
"6 s",-2,"Random",-0.119267974463828,0.242207407407288,-0.446217603523727,0.258982356766602,-0.966936531650096,0.0745013246026417
"6 s",-2,"Random",-0.109499455945314,0.251975925925802,-0.462967315739602,0.257129354719396,-0.979960533543909,0.0540259020647064
"6 s",-2,"Random",-0.0997309374268004,0.261744444444315,-0.479717027955476,0.255359158412893,-0.993151027538112,0.0337169716271596
"6 s",-2,"Random",-0.0899624189082868,0.271512962962829,-0.496466740171351,0.25367350136971,-1.00651149911353,0.0135780187708258
"6 s",-2,"Random",-0.0801939003897732,0.281281481481342,-0.513216452387225,0.252074079575615,-1.02004535827809,-0.00638754649635687
"6 s",-2,"Random",-0.0704253818712596,0.291049999999856,-0.5299661646031,0.250562544438545,-1.03375592541,-0.0261764037961953
"6 s",-2,"Random",-0.060656863352746,0.30081851851837,-0.546715876818974,0.249140495588414,-1.04764641678077,-0.0457853368571824
"6 s",-2,"Random",-0.0508883448342324,0.310587037036883,-0.563465589034849,0.247809473574886,-1.06171992987308,-0.0652112481966199
"6 s",-2,"Random",-0.0411198263157188,0.320355555555397,-0.580215301250723,0.246570952526412,-1.07597942862084,-0.084451173880605
"6 s",-2,"Random",-0.0313513077972051,0.33012407407391,-0.596965013466598,0.24542633283941,-1.09042772870977,-0.103502298223427
"6 s",-2,"Random",-0.0215827892786915,0.339892592592424,-0.613714725682472,0.244376933971106,-1.10506748308642,-0.122361968278525
"6 s",-2,"Random",-0.0118142707601779,0.349661111110938,-0.630464437898347,0.243423987413185,-1.11990116783078,-0.141027707965914
"6 s",-2,"Random",-0.00204575224166426,0.359429629629451,-0.647214150114221,0.242568629925737,-1.1349310685522,-0.159497231676246
"6 s",-2,"Random",0.00772276627684937,0.369198148147965,-0.663963862330096,0.241811897111913,-1.15015926747036,-0.177768457189829
"6 s",-2,"Random",0.017491284795363,0.378966666666479,-0.68071357454597,0.241154717413063,-1.16558763134172,-0.195839517750216
"6 s",-2,"Random",0.0272598033138766,0.388735185184992,-0.697463286761845,0.240597906601834,-1.18121780038712,-0.213708773136568
"6 s",-2,"Random",0.0370283218323902,0.398503703703506,-0.714212998977719,0.240142162846707,-1.19705117836837,-0.231374819587072
"6 s",-2,"Random",0.0467968403509038,0.408272222222019,-0.730962711193594,0.239788062415755,-1.21308892395008,-0.248836498437107
"6 s",-2,"Random",0.0565653588694174,0.418040740740533,-0.747712423409468,0.2395360560801,-1.22933194346834,-0.266092903350592
"6 s",-2,"Random",0.0663338773879311,0.427809259259047,-0.764462135625343,0.239386466268697,-1.24578088521003,-0.283143386040659
"6 s",-2,"Random",0.0761023959064447,0.43757777777756,-0.781211847841217,0.239339485015987,-1.26243613528625,-0.299987560396189
"6 s",-2,"Random",0.0858709144249583,0.447346296296074,-0.797961560057092,0.239395172732703,-1.27929781516092,-0.316625304953263
"6 s",-2,"Random",0.0956394329434719,0.457114814814587,-0.814711272272966,0.239553457818128,-1.29636578087117,-0.333056763674767
"6 s",-2,"Random",0.105407951461986,0.466883333333101,-0.831460984488841,0.239814137119607,-1.31363962395119,-0.349282345026496
"6 s",-2,"Random",0.115176469980499,0.476651851851615,-0.848210696704715,0.240176877232427,-1.33111867404588,-0.365302719363551
"6 s",-2,"Random",0.124944988499013,0.486420370370128,-0.86496040892059,0.240641216620755,-1.34880200317526,-0.381118814665917
"6 s",-2,"Random",0.134713507017526,0.496188888888642,-0.881710121136465,0.241206568528332,-1.3666884315868,-0.396731810686129
"6 s",-2,"Random",0.14448202553604,0.505957407407156,-0.898459833352339,0.241872224636496,-1.38477653511037,-0.412143131594305
"6 s",-2,"Random",0.154250544054554,0.515725925925669,-0.915209545568214,0.242637359417095,-1.40306465391039,-0.427354437226039
"6 s",-2,"Random",0.164019062573067,0.525494444444183,-0.931959257784088,0.243501035119139,-1.42155090251211,-0.442367613056068
"6 s",-2,"Random",0.173787581091581,0.535262962962696,-0.948708969999963,0.244462207320851,-1.44023318096481,-0.457184759035119
"6 s",-2,"Random",0.183556099610094,0.54503148148121,-0.965458682215837,0.245519730973239,-1.45910918699318,-0.471808177438492
"6 s",-2,"Random",0.193324618128608,0.554799999999724,-0.982208394431712,0.246672366857456,-1.47817642898075,-0.486240359882675
"6 s",-2,"Random",0.203093136647122,0.564568518518237,-0.998958106647586,0.247918788376044,-1.49743223962455,-0.500483973670625
"6 s",-2,"Random",0.212861655165635,0.574337037036751,-1.01570781886346,0.249257588597681,-1.51687379009956,-0.514541847627362
"6 s",-2,"Random",0.222630173684149,0.584105555555265,-1.03245753107934,0.250687287476079,-1.53649810457328,-0.528416957585392
"6 s",-2,"Random",0.232398692202663,0.593874074073778,-1.04920724329521,0.252206339166161,-1.55630207491586,-0.54211241167456
"6 s",-2,"Random",0.242167210721176,0.603642592592292,-1.06595695551108,0.253813139364332,-1.57628247545873,-0.555631435563436
"6 s",-2,"Random",0.25193572923969,0.613411111110805,-1.08270666772696,0.255506032604432,-1.5964359776641,-0.568977357789817
"6 s",-2,"Random",0.261704247758203,0.623179629629319,-1.09945637994283,0.25728331944655,-1.616759164579,-0.582153595306661
"6 s",-2,"Random",0.271472766276717,0.632948148147833,-1.11620609215871,0.259143263502087,-1.63724854496018,-0.595163639357236
"6 s",-2,"Random",0.281241284795231,0.642716666666346,-1.13295580437458,0.261084098245159,-1.65790056696928,-0.608011041779886
"6 s",-2,"Random",0.291009803313744,0.65248518518486,-1.14970551659046,0.26310403356726,-1.67871163135192,-0.62069940182899
"6 s",-2,"Random",0.300778321832258,0.662253703703373,-1.16645522880633,0.265201262039107,-1.69967810402797,-0.633232353584692
"6 s",-2,"Random",0.310546840350772,0.672022222221887,-1.18320494102221,0.267373964850369,-1.72079632803416,-0.645613554010254
"6 s",-2,"Random",0.320315358869285,0.681790740740401,-1.19995465323808,0.269620317404636,-1.74206263477352,-0.657846671702642
"6 s",-2,"Random",0.330083877387799,0.691559259258914,-1.21670436545395,0.271938494553171,-1.76347335453857,-0.66993537636934
"6 s",-2,"Random",0.339852395906312,0.701327777777428,-1.23345407766983,0.274326675456859,-1.78502482628689,-0.681883329052767
"6 s",-2,"Random",0.349620914424826,0.711096296295942,-1.2502037898857,0.27678304807101,-1.80671340665845,-0.693694173112954
"6 s",-2,"Random",0.35938943294334,0.720864814814455,-1.26695350210158,0.279305813252506,-1.82853547823357,-0.705371525969588
"6 s",-2,"Random",0.369157951461853,0.730633333332969,-1.28370321431745,0.281893188492923,-1.85048745703884,-0.716918971596062
"6 s",-2,"Random",0.378926469980367,0.740401851851482,-1.30045292653333,0.284543411284937,-1.87256579931579,-0.728340053750866
"6 s",-2,"Random",0.38869498849888,0.750170370369996,-1.3172026387492,0.287254742132362,-1.89476700757291,-0.73963826992549
"6 s",-2,"Random",0.398463507017394,0.75993888888851,-1.33395235096508,0.290025467216741,-1.91708763594726,-0.75081706598289
"6 s",-2,"Random",0.408232025535908,0.769707407407023,-1.35070206318095,0.292853900735413,-1.93952429490541,-0.761879831456494
"6 s",-2,"Random",0.418000544054421,0.779475925925537,-1.36745177539683,0.29573838692754,-1.96207365531706,-0.772829895476589
"6 s",-2,"Random",0.427769062572935,0.789244444444051,-1.3842014876127,0.298677301805743,-1.98473245193675,-0.783670523288651
"6 s",-2,"Random",0.437537581091449,0.799012962962564,-1.40095119982857,0.301669054611693,-2.00749748633049,-0.794404913326661
"6 s",-2,"Random",0.447306099609962,0.808781481481078,-1.41770091204445,0.304712089014475,-2.03036562928524,-0.805036194803657
"6 s",-2,"Random",0.457074618128476,0.818549999999591,-1.43445062426032,0.307804884070602,-2.05333382273917,-0.815567425781475
"6 s",-2,"Random",0.466843136646989,0.828318518518105,-1.4512003364762,0.31094595496447,-2.07639908127042,-0.826001591681975
"6 s",-2,"Random",0.476611655165503,0.838087037036619,-1.46795004869207,0.314133853547679,-2.09955849318148,-0.836341604202668
"6 s",-2,"Random",0.486380173684017,0.847855555555132,-1.48469976090795,0.317367168695128,-2.12280922121517,-0.846590300600729
"6 s",-2,"Random",0.49614869220253,0.857624074073646,-1.50144947312382,0.320644526495164,-2.14614850293696,-0.856750443310681
"6 s",-2,"Random",0.505917210721044,0.86739259259216,-1.5181991853397,0.323964590290285,-2.16957365081684,-0.866824719862555
"6 s",-2,"Random",0.515685729239557,0.877161111110673,-1.53494889755557,0.327326060584084,-2.19308205204215,-0.876815743068996
"6 s",-2,"Random",0.525454247758071,0.886929629629187,-1.55169860977144,0.330727674829212,-2.2166711680913,-0.886726051451586
"6 s",-2,"Random",0.535222766276585,0.8966981481477,-1.56844832198732,0.334168207110248,-2.24033853409616,-0.896558109878482
"6 s",-2,"Random",0.544991284795098,0.906466666666214,-1.58519803420319,0.337646467734399,-2.26408175801903,-0.906314310387362
"6 s",-2,"Random",0.554759803313612,0.916235185184728,-1.60194774641907,0.341161302742053,-2.2878985196686,-0.915996973169535
"6 s",-2,"Random",0.564528321832126,0.926003703703241,-1.61869745863494,0.344711593348252,-2.31178656957697,-0.925608347692917
"6 s",-2,"Random",0.574296840350639,0.935772222221755,-1.63544717085082,0.348296255325299,-2.33574372775823,-0.935150613943408
"6 s",-2,"Random",0.584065358869153,0.945540740740268,-1.65219688306669,0.35191423833579,-2.35976788236749,-0.944625883765894
"6 s",-2,"Random",0.593833877387666,0.955309259258782,-1.66894659528257,0.355564525224595,-2.3838569882773,-0.954036202287838
"6 s",-2,"Random",0.60360239590618,0.965077777777296,-1.68569630749844,0.359246131277461,-2.40800906558694,-0.963383549409941
"6 s",-2,"Random",0.613370914424694,0.974846296295809,-1.70244601971432,0.362958103453212,-2.43222219807871,-0.972669841349916
"6 s",-2,"Random",0.623139432943207,0.984614814814323,-1.71919573193019,0.366699519595787,-2.45649453163359,-0.981896932226794
"6 s",-2,"Random",0.632907951461721,0.994383333332837,-1.73594544414606,0.370469487631718,-2.48082427261764,-0.991066615674492
"8 s",0,"Block",-0.334175381871127,0.0272999999999883,-0.900967952389953,0.285779598427121,-1.47556634600742,-0.326369558772488
"8 s",0,"Block",-0.324406863352614,0.037068518518502,-0.928853370918538,0.285815781645616,-1.50352451577275,-0.354182226064324
"8 s",0,"Block",-0.3146383448341,0.0468370370370156,-0.956738789447123,0.285917231245296,-1.5316139123926,-0.381863666501646
"8 s",0,"Block",-0.304869826315586,0.0566055555555292,-0.984624207975708,0.28608387779288,-1.559834396262,-0.40941401968942
"8 s",0,"Block",-0.295101307797073,0.0663740740740428,-1.01250962650429,0.286315607447099,-1.58818573848773,-0.436833514520861
"8 s",0,"Block",-0.285332789278559,0.0761425925925564,-1.04039504503288,0.28661226234644,-1.61666762166794,-0.464122468397811
"8 s",0,"Block",-0.275564270760046,0.08591111111107,-1.06828046356146,0.286973641144342,-1.64527964096826,-0.491281286154666
"8 s",0,"Block",-0.265795752241532,0.0956796296295837,-1.09616588209005,0.287399499687617,-1.67402130548579,-0.518310458694311
"8 s",0,"Block",-0.256027233723018,0.105448148148097,-1.12405130061863,0.287889551832812,-1.70289203989055,-0.545210561346718
"8 s",0,"Block",-0.246258715204505,0.115216666666611,-1.15193671914722,0.288443470394211,-1.73189118633158,-0.571982251962861
"8 s",0,"Block",-0.236490196685991,0.124985185185125,-1.1798221376758,0.289060888216253,-1.76101800659313,-0.598626268758473
"8 s",0,"Block",-0.226721678167477,0.134753703703638,-1.20770755620439,0.28974139936232,-1.79027168448495,-0.625143427923825
"8 s",0,"Block",-0.216953159648964,0.144522222222152,-1.23559297473297,0.290484560411144,-1.81965132844882,-0.651534621017131
"8 s",0,"Block",-0.20718464113045,0.154290740740665,-1.26347839326156,0.291289891851451,-1.84915597436269,-0.677800812160428
"8 s",0,"Block",-0.197416122611937,0.164059259259179,-1.29136381179014,0.292156879565,-1.87878458852257,-0.703943035057718
"8 s",0,"Block",-0.187647604093423,0.173827777777693,-1.31924923031873,0.293084976387805,-1.90853607078153,-0.729962389855932
"8 s",0,"Block",-0.177879085574909,0.183596296296206,-1.34713464884731,0.294073603739057,-1.93840925782488,-0.755860039869751
"8 s",0,"Block",-0.168110567056396,0.19336481481472,-1.3750200673759,0.295122153307178,-1.96840292656022,-0.78163720819158
"8 s",0,"Block",-0.158342048537882,0.203133333333233,-1.40290548590448,0.29622998878238,-1.99851579760097,-0.807295174207995
"8 s",0,"Block",-0.148573530019369,0.212901851851747,-1.43079090443307,0.297396447625231,-2.02874653882233,-0.832835270043807
"8 s",0,"Block",-0.138805011500855,0.222670370370261,-1.45867632296165,0.298620842860906,-2.05909376896884,-0.858258876954474
"8 s",0,"Block",-0.129036492982341,0.232438888888774,-1.48656174149024,0.299902464889108,-2.08955606129346,-0.883567421687018
"8 s",0,"Block",-0.119267974463828,0.242207407407288,-1.51444716001882,0.301240583299996,-2.12013194720879,-0.908762372828855
"8 s",0,"Block",-0.109499455945314,0.251975925925802,-1.54233257854741,0.302634448686918,-2.15081991993177,-0.933845237163046
"8 s",0,"Block",-0.0997309374268004,0.261744444444315,-1.570217997076,0.304083294447264,-2.18161843810455,-0.958817556047443
"8 s",0,"Block",-0.0899624189082868,0.271512962962829,-1.59810341560458,0.305586338563297,-2.21252592937507,-0.983680901834089
"8 s",0,"Block",-0.0801939003897732,0.281281481481342,-1.62598883413317,0.307142785355438,-2.24354079392233,-1.008436874344
"8 s",0,"Block",-0.0704253818712596,0.291049999999856,-1.65387425266175,0.308751827201111,-2.2746614079123,-1.03308709741121
"8 s",0,"Block",-0.060656863352746,0.30081851851837,-1.68175967119034,0.310412646212919,-2.30588612687214,-1.05763321550853
"8 s",0,"Block",-0.0508883448342324,0.310587037036883,-1.70964508971892,0.312124415870568,-2.33721328897144,-1.0820768904664
"8 s",0,"Block",-0.0411198263157188,0.320355555555397,-1.73753050824751,0.313886302601647,-2.36864121820054,-1.10641979829448
"8 s",0,"Block",-0.0313513077972051,0.33012407407391,-1.76541592677609,0.315697467307035,-2.40016822743756,-1.13066362611463
"8 s",0,"Block",-0.0215827892786915,0.339892592592424,-1.79330134530468,0.317557066827325,-2.4317926213969,-1.15481006921246
"8 s",0,"Block",-0.0118142707601779,0.349661111110938,-1.82118676383326,0.319464255347333,-2.46351269945315,-1.17886082821337
"8 s",0,"Block",-0.00204575224166426,0.359429629629451,-1.84907218236185,0.321418185736326,-2.49532675833582,-1.20281760638787
"8 s",0,"Block",0.00772276627684937,0.369198148147965,-1.87695760089043,0.323418010822203,-2.52723309469124,-1.22668210708962
"8 s",0,"Block",0.017491284795363,0.378966666666479,-1.90484301941902,0.325462884598388,-2.55923000750918,-1.25045603132885
"8 s",0,"Block",0.0272598033138766,0.388735185184992,-1.9327284379476,0.327551963362716,-2.59131580041274,-1.27414107548246
"8 s",0,"Block",0.0370283218323902,0.398503703703506,-1.96061385647619,0.329684406788054,-2.62348878381097,-1.2977389291414
"8 s",0,"Block",0.0467968403509038,0.408272222222019,-1.98849927500477,0.331859378924818,-2.6557472769146,-1.32125127309494
"8 s",0,"Block",0.0565653588694174,0.418040740740533,-2.01638469353336,0.334076049135963,-2.68808960961591,-1.34467977745081
"8 s",0,"Block",0.0663338773879311,0.427809259259047,-2.04427011206194,0.336333592965343,-2.7205141242347,-1.36802609988918
"8 s",0,"Block",0.0761023959064447,0.43757777777756,-2.07215553059053,0.338631192940658,-2.75301917713277,-1.39129188404828
"8 s",0,"Block",0.0858709144249583,0.447346296296074,-2.10004094911911,0.340968039312489,-2.78560314019979,-1.41447875803844
"8 s",0,"Block",0.0956394329434719,0.457114814814587,-2.1279263676477,0.343343330731131,-2.81826440221418,-1.43758833308121
"8 s",0,"Block",0.105407951461986,0.466883333333101,-2.15581178617628,0.345756274863154,-2.85100137008282,-1.46062220226975
"8 s",0,"Block",0.115176469980499,0.476651851851615,-2.18369720470487,0.348206088949772,-2.88381246996367,-1.48358193944606
"8 s",0,"Block",0.124944988499013,0.486420370370128,-2.21158262323345,0.350692000309249,-2.916696148276,-1.50646909819091
"8 s",0,"Block",0.134713507017526,0.496188888888642,-2.23946804176204,0.353213246785652,-2.94965087260257,-1.5292852109215
"8 s",0,"Block",0.14448202553604,0.505957407407156,-2.26735346029062,0.355769077146363,-2.982675132489,-1.55203178809225
"8 s",0,"Block",0.154250544054554,0.515725925925669,-2.29523887881921,0.3583587514308,-3.0157674401448,-1.57471031749362
"8 s",0,"Block",0.164019062573067,0.525494444444183,-2.32312429734779,0.360981541252822,-3.04892633105148,-1.5973222636441
"8 s",0,"Block",0.173787581091581,0.535262962962696,-2.35100971587638,0.363636730059325,-3.08215036448248,-1.61986906727028
"8 s",0,"Block",0.183556099610094,0.54503148148121,-2.37889513440496,0.366323613347497,-3.11543812393994,-1.64235214486999
"8 s",0,"Block",0.193324618128608,0.554799999999724,-2.40678055293355,0.369041498843219,-3.14878821751347,-1.66477288835363
"8 s",0,"Block",0.203093136647122,0.564568518518237,-2.43466597146213,0.371789706642997,-3.18219927816546,-1.68713266475881
"8 s",0,"Block",0.212861655165635,0.574337037036751,-2.46255138999072,0.374567569321846,-3.21566996394805,-1.70943281603339
"8 s",0,"Block",0.222630173684149,0.584105555555265,-2.4904368085193,0.377374432009404,-3.24919895815612,-1.73167465888249
"8 s",0,"Block",0.232398692202663,0.593874074073778,-2.51832222704789,0.380209652436545,-3.28278496942104,-1.75385948467474
"8 s",0,"Block",0.242167210721176,0.603642592592292,-2.54620764557647,0.383072600954663,-3.31642673174944,-1.77598855940351
"8 s",0,"Block",0.25193572923969,0.613411111110805,-2.57409306410506,0.385962660529715,-3.35012300451123,-1.79806312369889
"8 s",0,"Block",0.261704247758203,0.623179629629319,-2.60197848263364,0.388879226713045,-3.38387257238093,-1.82008439288636
"8 s",0,"Block",0.271472766276717,0.632948148147833,-2.62986390116223,0.391821707590901,-3.41767424523617,-1.84205355708829
"8 s",0,"Block",0.281241284795231,0.642716666666346,-2.65774931969082,0.394789523714494,-3.45152685801709,-1.86397178136454
"8 s",0,"Block",0.291009803313744,0.65248518518486,-2.6856347382194,0.397782108012336,-3.48542927055004,-1.88584020588876
"8 s",0,"Block",0.300778321832258,0.662253703703373,-2.71352015674798,0.400798905686522,-3.51938036733906,-1.90765994615691
"8 s",0,"Block",0.310546840350772,0.672022222221887,-2.74140557527657,0.403839374094506,-3.5533790573282,-1.92943209322494
"8 s",0,"Block",0.320315358869285,0.681790740740401,-2.76929099380516,0.406902982617878,-3.58742427363763,-1.95115771397268
"8 s",0,"Block",0.330083877387799,0.691559259258914,-2.79717641233374,0.409989212519502,-3.62151497327644,-1.97283785139104
"8 s",0,"Block",0.339852395906312,0.701327777777428,-2.82506183086233,0.413097556790345,-3.65565013683464,-1.99447352489001
"8 s",0,"Block",0.349620914424826,0.711096296295942,-2.85294724939091,0.416227519987202,-3.68982876815691,-2.01606573062491
"8 s",0,"Block",0.35938943294334,0.720864814814455,-2.8808326679195,0.419378618062479,-3.72404989400033,-2.03761544183866
"8 s",0,"Block",0.369157951461853,0.730633333332969,-2.90871808644808,0.422550378187083,-3.7583125636783,-2.05912360921787
"8 s",0,"Block",0.378926469980367,0.740401851851482,-2.93660350497667,0.425742338567417,-3.79261584869254,-2.08059116126079
"8 s",0,"Block",0.38869498849888,0.750170370369996,-2.96448892350525,0.428954048257401,-3.8269588423552,-2.1020190046553
"8 s",0,"Block",0.398463507017394,0.75993888888851,-2.99237434203384,0.432185066966371,-3.86134065940258,-2.12340802466509
"8 s",0,"Block",0.408232025535908,0.769707407407023,-3.02025976056242,0.435434964863634,-3.89576043560213,-2.14475908552271
"8 s",0,"Block",0.418000544054421,0.779475925925537,-3.04814517909101,0.438703322380417,-3.9302173273543,-2.16607303082771
"8 s",0,"Block",0.427769062572935,0.789244444444051,-3.07603059761959,0.441989730009863,-3.96471051129037,-2.18735068394881
"8 s",0,"Block",0.437537581091449,0.799012962962564,-3.10391601614818,0.445293788105696,-3.99923918386765,-2.2085928484287
"8 s",0,"Block",0.447306099609962,0.808781481481078,-3.13180143467676,0.448615106680107,-4.03380256096309,-2.22980030839044
"8 s",0,"Block",0.457074618128476,0.818549999999591,-3.15968685320535,0.451953305201367,-4.06839987746637,-2.25097382894432
"8 s",0,"Block",0.466843136646989,0.828318518518105,-3.18757227173393,0.455308012391646,-4.10303038687338,-2.27211415659448
"8 s",0,"Block",0.476611655165503,0.838087037036619,-3.21545769026252,0.458678866025432,-4.13769336088092,-2.29322201964412
"8 s",0,"Block",0.486380173684017,0.847855555555132,-3.2433431087911,0.462065512728958,-4.17238808898341,-2.3142981285988
